M5055036,"36"" Irrigation Standpipe, MAG Standard Detail 503, Type ""B"", Modified",Each,
M5055037,"30"" Irrigation Standpipe, MAG Standard Detail 503, Type ""A"", Modified",Each,
M5055038,"Headwall for 15"" Pipe, MAG Standard Detail 501-3, Modified",Each,
M5055039,"Headwall for 18"" Pipe, MAG Standard Detail 501-3, Modified with Trash Rack",Each,
M5055041,"Headwall for 18"" Pipe, MAG Standard Details 501-4",Each,
M5055042,"Headwall For 24"" Pipe, MAG Standard Details 501-5",Each,
M5055043,"Irrigation Junction Box, MAG Standard Detail 504, Per Plans",Each,
M5055044,"4-Ft X 4-Ft Irrigation Junction Box, MAG Standard Detail 504",Each,
M5055045,"5-Ft X 5-Ft Irrigation Junction Box, MAG Standard Detail 504",Each,
M5055046,"Headwall For 36"" Pipe, MAG Standard Detail 501-4",Each,
M5055047,"Headwall For 48"" Pipe, MAG Standard Detail 501-4",Each,
M5055048,"Headwall for 48"" and 36"" Pipe, MAG Standard Detail 501-U",Each,
M5055050,Storm Drain Outlet per Detail,Each,
M5055051,Drop Inlet Headwall Per Special Detail,Each,
M5055052,"Headwall For 18"" Pipe, MAG Standard Details 501-1",Each,
M5055058,Uplift Bearing Per Special Detail,Each,
M5055064,"4"" Irrigation Air Vent Unit, Concrete Foundation and Cage",Each,
M5055065,Adjust Existing Irrigation Air Vent / Bubbler,Each,
M5055066,"6"" Irrigation Valve, MAG Standard Detail 506 With Concrete Scour Basin",Each,
M5055068,"8"" Irrigation Valve, MAG Standard Detail 506 With Concrete Scour Basin",Each,
M5055070,"10"" Irrigation Valve, MAG Standard Det. 506 With Concrete Scour Basin",Each,
M5055072,"12"" Irrigation Valve, MAG Standard Det. 506 With Concrete Scour Basin",Each,
M5055073,"15"" Irrigation Valve, MAG Standard Detail 506 with Concrete Scour Basin",Each,
M5055078,"Headwall For 78"" Pipe, MAG Standard Detail 501-3",Each,
M5055383,"Headwall For 53"" X 83"" Elliptical Pipe, MAG Standard Detail 501-3",Each,
M5056026,"Headwall for 24"" Pipe , MAG Standard Details 501-1 and 501-2, Includes Hand Placed Concrete Channel Lining and Water Stop Per Plans",Each,
M5056037,"Headwall For Twin 36"" Pipes per Special Detail",Each,
M5056040,Headwall for Double Outlet Pipes,Each,
M5056043,"Headwall for Double 42"" X 29"" CMPA, MAG Standard Details 501-1 and 501-2, ""U"" Type, Modified",Each,
M5056060,"Headwall for 60"" Pipe per Special Detail",Each,
M5056070,"Headwall for Double Pipes, ADOT St'd. Detail B-11.11",Each,
M5056072,"Headwall For 72"" Pipe, MAG Standard Detail 501-3",Each,
M5056075,"Headwall for Single Pipe, ADOT St'd. Detail B-11.11",Each,
M5056076,"Headwall, ADOT St'd. Detail B-11.12",Each,
M5056077,"Reinforced Concrete Pipe End Section, ADOT St'd Detail C-13.20, Size Per Plan",Each,
M5056080,Headwall For Three(3) Outlet Pipes,Each,
M5056084,"Headwall for 84"" Pipe per Special Detail",Each,
M5056096,"Headwall for 96"" Pipe per Special Detail",Each,
M5056097,"Headwall for 96"" Pipe per Special Detail (Includes Handrails; Channel and Structural Excavation)",Lump Sum,
M5056098,"Headwall for 96"" Pipe Per Special Detail (Includes Access Barrier Per Dtl P1563; Handrail P Dtl P
-1173; Pilot Channel Per Detail; Rip Rap and Structural Excavation)",Lump Sum,
M5056100,"Pedestrian Bridge, SRVWUA Det. B-54-68, and C-8-102, Including Footings",Each,
M5056200,Bridge Deck Joint Assemblies,Lin. Ft.,
M5056214,"Bridge Deck, Prepare Deck",Sq. Ft.,
M5056215,"Bridge Deck, Repair Deck",Sq. Ft.,
M5056216,"Bridge Deck, Treatment (Methacrylate)",Sq. Ft.,
M5056217,"Bridge Deck, Treatment Material (Methacrylate)",Gallon,
M5056225,"Expansion Joint 2-1/2"" Movement Rating",L. F.,
M5056230,"Expansion Joint 4"" Movement Rating",L. F.,
M5056235,"Bridge Deck, Furnish and Install, Strip Seal",Lin. Ft.,
M5056240,"Bridge Deck, Furnish and Install,  Neoprene Compression Seal",Lin. Ft.,
M5056242,"Bridge Deck, Furnish and Install, Modular Joint",Lin. Ft.,
M5056245,"Bridge Deck, Furnish and Install,  Joint Armor",Lin. Ft.,
M5056250,Bridge Concrete Collars - Seismic Retrofit,Each,
M5056260,"Bridge Deck, Concrete Overlay (Polyester)",Sq. Yd.,
M5056300,Epoxy Injection - Crack Repair,L. F.,
M5056350,Epoxy Patch - Delaminated Areas,Sq. Ft.,
M5057010,Concrete Toe-down (for Soil Cement Lining),Cu. Yd.,
M5057048,"48"" Slotted Headwall per Special Detail",Each,
M5057050,"Concrete Headwall, ADOT Std. B-04.50",Each,
M5057060,"Basin Outfall Structure with Orifice/Weir Plate and Trash Rack, (Trash Rack MAG Det. 502-1 Mod.)",Each,
M5057066,"Concrete Inlet or Outlet Level Wingwalls, ADOT Std. Detail B-08.10",Each,
M5057067,"Concrete Outlet Wings, ADOT Std. Detail B- 08.10, Type A",Each,
M5057068,"Concrete Inlet Wingwalls, ADOT Std. Detail B-08.10, Type A",Each,
M5057069,Headwall per Special Detail,Each,
M5057070,"Concrete Inlet Wingwalls, ADOT Std. Detail B-04.70",Each,
M5057071,"Concrete Inlet Wings, ADOT Std. Detail B-04.30",Cu. Yd.,
M5057072,"Inlet Wingwalls, and Apron per Plans",Lump Sum,
M5057073,"Concrete Inlet Wings, ADOT Std. Detail B-04.70",Cu. Yd.,
M5057074,"Outlet Wingwalls, and Apron per Plans",Lump Sum,
M5057075,"Concrete Outlet Wings, ADOT Std. Detail B-04.10",Cu. Yd.,
M5057076,"Concrete Outlet Wings, ADOT Std. Detail B-04.50",Cu. Yd.,
M5057077,"Inlet Headwall and Wings, ADOT Std. Detail B-04.30",Each,
M5057078,"Concrete Inlet Wingwalls, ADOT Std. Detail B-04.80",Each,
M5057079,"Concrete Outlet Wingwalls and Apron, ADOT Std. Detail B-04.60",Each,
M5057080,Outlet Wing Walls and Apron ADOT Std. B- 06.10,Each,
M5057081,Outlet Structure per Special Detail,Each,
M5057082,Junction Structure as Detailed,Each,
M5057083,"Outlet Structure for Detention Basin, per Special Detail",Each,
M5057084,Wing Walls Per Plans,Each,
M5057085,Allowance for Storm Drain Outfall Reconstruction,Job,
M5057086,"Concrete Inlet Wingwalls, ADOT St'd. Detail B-04.40",Each,
M5057087,"ABT Inc. TF-14 16"" Slotted Trench Drain wiith 1901 Catch Basin, (or Approved Equal), Per Special Provisions and Special Detail",Each,
M5057088,"Inlet Headwall, Wing Wall, and Apron ADOT Std. 04.10",Lin. Ft.,
M5057089,"Inlet Headwall for Double 6' X 3' Box Culvert, per Special Detail",Each,
M5057090,"Inlet Headwall, Wing Wall, and Apron ADOT Std. 04.10",Each,
M5057091,"Inlet Headwall, Wing Wall and Apron ADOT Std. C-14.30",Each,
M5057092,Inlet Headwall per Special Detail,Each,
M5057093,Inlet Structure per Special Detail,Each,
M5057094,"Concrete Outlet Wingwalls and Apron, ADOT Standard Detail B-04.50",Each,
M5057095,Inlet Wings 6' X 3'; B-04.30,Each,
M5057096,"Concrete Inlet Wings, ADOT Std. Detail B-04.30, Modified",Cu. Yd.,
M5057097,"Concrete Outlet Wings, ADOT Std. Detail B-04.10, Modified",Cu. Yd.,
M5057098,Outlet Structure per Special Detail,Each,
M5057099,"Concrete Inlet or Outlet Wingwall, ADOT Std. Detail B-08.20",Each,
M5057100,Box Culvert Extension with Headwall and Wingwalls,Each,
M5057104,"Box Culvert, 2 Barrel, 6' X 3', ADOT Std. B-02.20, Including Integral Color Headwall and Wingwalls",Lin. Ft.,
M5057106,"Box Culvert, 6' X 3', ADOT Std. B-02.10",Lin. Ft.,
M5057107,"Box Culvert, 2 Barrel, 6' X 3', ADOT Std. B-02.20",Lin. Ft.,
M5057108,"Box Culvert, 8' X 3', ADOT Std. B-02.10",Lin. Ft.,
M5057110,"Box Culvert, 10' x 3', ADOT Std. B-02.10",Lin. Ft.,
M5057111,Buckeye Road Dropshaft Junction Structure,Each,
M5057112,Mohave Street Dropshaft Junction Structure,Each,
M5057114,"Reinforced Concrete Storm Drain Transition Structure, Per Plans",Each,
M5057115,"66"" X 48"" Reducing Box",Each,
M5057116,"84"" X 66"" Reducing Box",Each,
M5057117,Distribution Pipe Grated Outlet,Each,
M5057118,Drop Structure,Each,
M5057120,"Single Barrel 4' X 6' Reinforced Box Culvert, ADOT Std. Detail B-02.10, Modified",Lin. Ft.,
M5057121,"Single Barrel 6' X 4' Reinforced Box Culvert, ADOT Std. Detail B-02.10",Lin. Ft.,
M5057122,"Double Barrel 6' X 4' Reinforced Box Culvert, ADOT Std. Detail B-02.20",Lin. Ft.,
M5057123,"Single Barrel 7' x 4' Reinforced Box Culvert, ADOT Std. Detail B-02.10",Lin. Ft.,
M5057124,"Single Barrel 8' X 4' Reinforced Box Culvert, ADOT Std. Detail B-02.10",Lin. Ft.,
M5057128,"Four Barrel 8' X 4' Reinforced Box Culvert, ADOT Std. Detail B-02.40",Lin. Ft.,
M5057130,"Single Barrel 10' X 4' Reinforced Box Culvert, ADOT Std. Detail B-02.10",Lin. Ft.,
M5057200,Splitter Structure 8' X 8' X 12.5',Each,
M5057202,2-Barrel Reinforced Concrete Box Culvert per Special Detail,Lin. Ft.,
M5057206,"Reinforced Concrete Box Culvert, One Barrel, 9' x 6'",Lin. Ft.,
M5057210,10' X 10' Reinforced Concrete Box Culvert ADOT St'd. B-02.10,Lin. Ft.,
M5057215,"Precast Concrete Box Sections, 10' X 10'",Lin. Ft.,
,,,
M5057220,"Precast Concrete U-Channel Section, Furnish and Install",Lin. Ft.,
M5057250,Splitter Structure 12' X 10' X 30',Each,
M5057253,Culvert and Headwall as Detailed,Each,
M5057260,"6-Barrel, 10' X 7' Reinforced Concrete Box Culvert ADOT St'd. B-02.60",Lin. Ft.,
M5057270,"2-Barrel, 10' X 4' Reinforced Concrete Box Culvert",Lin. Ft.,
M5057272,"2- Barrel, 10' X 5' Reinforced Concrete Box Culvert, ADOT St'd. Detail B-02.20, including Outlet Wing ADOT St'd. Detail B-04.10 and Inlet & Access Ramps",Lin. Ft.,
M5057273,"2-Barrel, 10' X 7' Reinforced Concrete Box Culvert, ADOT Standard Detail B-02.20",Lin. Ft.,
M5057275,"Splitter Structure, per Plans",Each,
M5057279,"4-Barrel, 10' X 4' Reinforced Concrete Box Culvert ADOT Std. Detail B-02.40",Lin. Ft.,
M5057280,8' X 8' Concrete Box Culvert,L. F.,
M5057281,"4-Barrel, 10' X 6' Reinforced Concrete Box Culvert, ADOT Std. B-02.40",Lin. Ft.,
M5057282,"5-Barrel, 10' X 5' Reinforced Concrete Box Culvert, ADOT Std. B-02.55",Lin. Ft.,
M5057283,"5-Barrel, 10'X6' Reinforced Concrete Box Culvert, ADOT Std. B-02.50",Lin. Ft.,
M5057284,"2-Barrel, 8' X 4' Reinforced Concrete Box Culvert, ADOT Std. B-02.25",Lin. Ft.,
M5057285,"2-Barrel 8' x4' Reinforced Concrete Box Culvert, ADOT Std. B-02.20.",Lin. Ft.,
M5057286,2-Barrel 8' X 6' Box Culvert,Lin. Ft.,
M5057290,"6-Barrel, 10' X 4' Reinforced Concrete Box Culvert, ADOT Std. B-02.60",Lin. Ft.,
M5057363,"3-Barrel, 6' X 3' Reinforced Concrete Box Culvert, ADOT Std. B-02.30",Lin. Ft.,
M5057366,"3-Barrel, 8' X 6' Reinforced Concrete Box Culvert, ADOT Std. Detail B-02.30",Lin. Ft.,
M5057383,"3-Barrel 10' X 8' Reinforced Concrete Box Culvert, ADOT Std. B-02.30",Lin. Ft.,
M5057384,"3-Barrel, 8' X 4' Reinforced Concrete Box Culvert, ADOT Std. Detail B-02.30",Lin. Ft.,
M5057400,"3-Barrel 19'x12' Reinforced Concrete Box Culvert, ADOT Std. B-02.30, Modified Size. Painted Interior",Lin. Ft.,
M5057501,"Drop Inlet Headwall , MAG Std. Detail 501-5",Each,
M5057502,"Inlet Wingwall/Headwall for 2-Barrel, 8' x 4' Reinforced Concrete Box Culvert",Job,
M5058000,Art Sculptures Foundations,Each,
M5058010,Foundation for Cantilever Sign Structure,Each,
M5058020,Foundation for Sign Bridge Structure,Each,
M5059001,Install Concrete Lined Irrigation Ditch,L. F.,
M5059004,4-Ft Slipform Concrete Irrigation Ditch,Lin. Ft.,
M5059006,6-Ft Slipform Concrete Irrigation Ditch,Lin. Ft.,
M5059500,Elastomeric Bearing Pads per Plans,Each,
M5059505,Bearings (Sliding Non-Guided),Each,
M5059600,"Post-tensioning CIP Concrete, Pj= 11,000 Kips",Job,
M5059650,Precast Voided Slab Per Detail,Lin. Ft.,
M5059991,Construct South Portal per Plans & Specs,Lump Sum,
M5059992,Construct Upstream Portal Structure per Plans and Specifications,Lump Sum,
M5059993,Construct North Portal and Hydraulic Plug (Sta. 216+70) per Plans & Specs.,Lump Sum,
M5059994,Construct North Portal (Sta. 220+80) per Plans & Specs.,Lump Sum,
M5059995,Construct North Access Shaft (Sta. 215+00) and Hydraulic Plug per Plans & Specs.,Lump Sum,
506,Precast Prestressed Concrete Members,,
M5060000,Precast Prestressed Box Girder,Lin. Ft.,
M5061000,Precast Concrete Girders,Each,
M5061001,Precast Concrete Girders,Lin. Ft.,
510,Concrete Block Masonry,,
M5100004,Allowance For Reinforced Concrete Wall with Wrought Iron Fence,Lin. Ft.,
M5100005,"New Concrete Masonry Wall, ""VIAD"" Style, as Detailed on Plans",Sq. Ft.,
M5100006,6-Foot Masonry Noise Barrier Wall,Sq. Ft.,
M5100007,8-Foot Masonry Noise Barrier Wall,Sq. Ft.,
M5100008,Allowance For Split-face Concrete Masonry Wall,Lin. Ft.,
M5100009,"Masonry Columns, ""VIAD"" Style, as Detailed on Plans",Each,
M5100010,10-Foot Masonry Noise Barrier Wall,Sq. Ft.,
M5100011,"New Concrete Masonry Wall, ""STUCCO"" Style, as Detailed on Plans",Sq. Ft.,
M5100012,"Masonry Columns, ""STUCCO"" Style, as Detailed on Plans",Each,
M5100013,"New Concrete Block Masonry/Steel, Half Wall, ""VIAD"" Style, as Detailed on Plans",Lin. Ft.,
M5100014,Column ( 6' Height ),Each,
M5100015,Masonry Wall on Grade Beam,Sq. Ft.,
M5100016,Column ( 3' Height ),Each,
M5100017,Block Wall,Lin. Ft.,
M5100020,Masonry Wall and Footing,Sq. Ft.,
M5100021,"Reinforced Concrete Wall, Per Plans",Lin. Ft.,
M5100025,"30"" Concrete Block Masonry Wall DO NOT USE!! BID SQ.FT.",L. F.,
M5100030,"30"" Concrete Block Masonry Wall",Sq. Ft.,
M5100050,Glass Block Masonry Wall,Sq. Ft.,
M5100060,Concrete Block Masonry Wall,Sq. Ft.,
M5100062,"Retaining Wall with Handrail, per Detail",Lin. Ft.,
M5100063,"Concrete Block Masonry Wall, Grout Filled",Sq. Ft.,
M5100065,Concrete Block Masonry Retaining Wall,Sq. Ft.,
M5100066,"Concrete Block Masonry Retaining Wall, per Plans",Lin. Ft.,
M5100080,Flood Wall Per Plans,Sq. Ft.,
M5100100,Relocate Concrete Block Masonry Wall per Plans,Sq. Ft.,
M5100110,Relocate Concrete Block Mailbox,Each,
M5101006,"Block Screen Wall (W=6"")",Sq. Ft.,
M5101008,"Block Screen Wall (W=8"")",Sq. Ft.,
M5101020,Pilaster Block Wall,Lin. Ft.,
M5101025,"30"" Concrete Block Masonry Retaining Wall DO NOT USE!! BID SQ.FT.",L. F.,
M5101030,Block Wall per Special Detail DO NOT USE!! BID SQ.FT.,Lin. Ft.,
M5101035,"Block Wall, Stucco, per Special Detail DO NOT USE!! BID SQ.FT.",Lin. Ft.,
M5101080,Raise Existing Block Wall,Sq. Ft.,
M5102000,Remove & Relocate/Rebuild Concrete Fence and Pilasters per Plans and Special Provisions DO NOT USE !! BID REMOVAL AND REPLACEMENT SEPARATE,Lump Sum,
M5102001,Reconstruct Water Treatment Plant Entry,Job,
M5103000,Decorative Wall per Detail,Lin. Ft.,
M5106000,Bollards Access Barrier,Job,
515,Steel Structures,,
M5151000,Structural Steel,Lb.,
M5151040,Prefabricated Steel Bridge,Each,
M5151046,52' X 10' Prefabricated Steel Bridge,Each,
M5151057,57' X 10' Prefabricated Steel Bridge,Each,
M5151065,65' X 10' Prefabricated Steel Bridge,Each,
M5151068,"Steel Truss Bridge, Steel Columns, Ramps, Metal Decking, Single Handrail, Sleeves, Structural Complete",Job,
M5151070,"Steel Truss Bridge, Structural and Architectural Complete",Job,
M5151071,"Bridge Cage, Fabricate, Paint, Furnish and Install Complete",Job,
M5151072,"Bridge, Expanded Metal Mesh, Steel Framing, includes Grafitti Repellent,  Architectural Complete",Lump,
M5151075,Steel Carrier Pipe Bridge,Job,
M5151080,"Bridge, Cables and Connecting Hardware Ronstan ACS2-GSM313",Job,
M5151090,Temporary Pedestrian Bridge,Each,
M5152000,Metal Bridge Decking,Sq. Ft.,
M5152760,"10"" Irrigation Headgate, Special Detail 276",Each,
M5152762,"12"" Irrigation Headgate, Special Detail 276",Each,
M5152765,"15"" Irrigation Headgate, Special Detail 276",Each,
M5152768,"18"" Irrigation Headgate, Special Detail 276",Each,
M5152770,"24"" Irrigation Headgate, Special Detail 276",Each,
M5152772,"12"" Irrigation Headgate, Special Detail 277",Each,
M5152775,"15"" Irrigation Headgate, Special Detail 277",Each,
M5152776,"15"" Irrigation Headgate, Per Plans",Each,
M5152778,"18"" Irrigation Headgate, Special Detail 277",Each,
M5152785,"30"" Irrigation Headgate, Special Detail 277",Each,
M5152788,"18"" Irrigation Slide Gate",Each,
M5152790,Irrigation Headgate Per Plans,Each,
M5155036,"Storm Sewer Access Barrier, Standard Detail P-1563",Each,
M5155040,Storm Sewer Bubble-Up Grate/ Access Barrier,Each,
M5155048,Trash Rack MAG Standard Detail 502-1,Each,
M5155049,Trash Rack MAG Standard Detail 502-2,Each,
M5155050,Upstream Trash Rack,Each,
M5155051,Downstream Trash Rack,Each,
M5155505,"Access Barrier, C.O.P. Supplement to MAG, P-1562,P-1563",Each,
M5156008,"8-inch Flapgate, Furnish and Install",Each,
M5156012,"12-inch Flapgate, Furnish and Install",Each,
M5156015,"15-inch Flapgate, Furnish and Install",Each,
M5156018,"18-inch Flapgate, Furnish and Install",Each,
M5156021,"21-inch Flapgate, Furnish and Install",Each,
M5156024,"24-inch Flapgate, Furnish and Install",Each,
M5156030,"30-inch Flapgate, Furnish and Install",Each,
M5156036,"36-inch Flapgate, Furnish and Install",Each,
M5156042,"42-inch Flapgate, Furnish and Install",Each,
M5157000,Gates Per Plans,Each,
M5157005,4' Wide Ornamental Steel Gate,Each,
M5157006,"6' High Steel Fence, as Detailed on Plans",Lin. Ft.,
M5157007,"5' High Steel Fence, as Detailed on Plans",Lin. Ft.,
M5157010,10' Wide Manual Roll/Slide Ornamental Steel Gate,Each,
M5157012,12' Wide Manual Roll/Slide Ornamental Steel Gate,Each,
M5157015,Area Inlet Grates and Frames,Each,
M5159005,"Type ""A"" Bus Shelter",Each,
M5159010,"Type 'B"" Bus Shelter",Each,
M5159013,Kiosk (Special Signage),Each,
M5159015,Remove and Salvage Existing Bus Shelter Furniture,Lump Sum,
M5159020,"REMOVE, SLAVAGE AND REINSTALL BUS SHELTER FURNITURE",Each,
M5159030,"Bench, 72"" with back and Center arm rest",Each,
M5159035,"Bench, per Plans",Each,
M5159036,"3"" Wide Detectable Metal Locator Tape",L.F.,
M5159040,Trash Receptacle,Each,
M5159044,"Bike Rack, Four Loops / Set",Each,
M5159045,"Bike rack, three loops/set",Each,
520,Steel and Aluminum Handrails,,
M5200000,Steel Bridge Rail,Lin. Ft.,
M5200050,Wing Wall Railing Per Plan,Lin. Ft.,
M5200100,"Handrail, Per Plans",Lin. Ft.,
M5200101,"Ramp Handrail, Single Handrail, Sleeves, Fabricate, Paint, Furnish and Install, Per Plans",Lin. Ft.,
M5200102,"Decorative Ramp Handrail, Single Handrail, Sleeves, Fabricate, Paint, Furnish and Install, Per Plans",Lin. Ft.,
M5200105,Concrete Barrier Handrail,Lin. Ft.,
M5200110,"Handrail, Phoenix Supp. Detail P-1173 (Mod)",Lin. Ft.,
M5200120,Steel Railing with Wire Mesh Per Detail,Lin. Ft.,
M5200125,Steel Railing Per Detail,Lin. Ft.,
M5200130,Miscellaneous Metals for Underpass,Job,
M5200150,Steel Bollards per Plans,Each,
M5200160,"Lighting Bollards, per details",Each,
M5200200,"Gate, 4' Walk Through",Each,
M5200201,"Gate, 6' Walk Through",Each,
M5200202,"Gate, 5' Walk Through",Each,
M5200500,Architectural Elements,Job,
525,Pneumatically Placed Mortar,,
M5250000,Pneumatically Placed Mortar,Sq. Yd.,
M5250002,"2"" Pneumatically Placed Mortar",Sq. Yd.,
M5250003,"3"" Pneumatically Placed Mortar Canal Lining, Includes Welded Wire Fabric",Sq. Yd.,
M5250004,"4"" Pneumatically Placed Mortar, Includes Welded Wire Fabric",Sq. Yd.,
M5250103,"3"" Pneumatically Placed Mortar including Reinforcing Steel.",Sq. Yd.,
M5250106,"Pneumatically Placed Mortar, Includes Rebar Matte Per Plans",Sq. Yd.,
M5250107,Pneumatically Placed Mortar Per Plans,Sq. Yd.,
M5251000,Sand/Cement Slurry Fill per Special Special Provisions,Lump Sum,
530,Painting,,
M5301000,Paint New Concrete Surfaces,Sq. Ft.,
M5301005,Paint Existing Concrete Surfaces,Sq. Ft.,
M5301010,Stain New Concrete Surfaces,Sq. Ft.,
M5301500,Glass Tile,Sq. Ft.,
M5302000,Anti-Grafitti Protection,Job,
M5303000,Sandblasting,Sq. Ft.,
M5307000,"Birdnetting, Furnish and Install",Job,
540,HDPE Structures,,
M5400018,"Furnish and Install 18"" Corrugated Nyoplast Drain Basin w/18"" Ped. Grate",Each,
600,"Water and Sewer (Water/Storm/Sewer Const, CIPP, etc.)",,
M6000001,"Remove Tapped Cap, Make Connection To Existing Line; Deliver Salvaged Cap",Each,
M6000003,"3"" Cap, Tapped With 2"" I.P. Corporation Stop, Furnish & Install",Each,
M6000004,"4"" Cap, Tapped With 2"" I.P. Corporation Stop, Furnish & Install",Each,
M6000006,"6"" Cap, Tapped With 2"" I.P. Corporation Stop, Furnish & Install",Each,
M6000007,"8"" Cap, Tapped With 2"" I.P. Corporation Stop, Furnish and Install",Each,
M6000008,"6"" Blind Flange With 2"" corporation Stop, Furnish and Install",Each,
M6000009,"8"" Cap, Tapped with 2"" I.P. Corporation Stop, Furnish & Install",Each,
M6000010,"8"" Blind Flange With 2"" Corporation Stop, Furnish and Install",Each,
M6000011,"12"" Cap, Tapped With 2"" I.P. corporation Stop, Furnish & Install",Each,
M6000012,"12"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000015,"16"" Cap, Tapped with 2"" I.P. Corporation Stop, Furnish & Install",Each,
M6000016,"16"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000020,"20"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000024,"24"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000030,"30"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000036,"36"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000042,"42"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000048,"48"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000054,"54"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000060,"60"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000066,"66"" Blind Flange With 2"" Corporation Stop, Furnish & Install",Each,
M6000100,Cut In Tees For Waterline Connection,Each,
